CourseId,Review,Label
script-writing,"ÐšÐ°ÐºÐ¾Ð¹-Ñ‚Ð¾ ÑƒÐ¶Ð°Ñ. Ð˜Ð½Ñ„Ð¾Ñ€Ð¼Ð°Ñ‚Ð¸Ð²Ð½Ð¾ÑÑ‚Ð¸ Ð½Ð¾Ð»ÑŒ, Ð¸ Ð½Ð¸ÐºÑ‚Ð¾ Ð½Ðµ Ð¾Ñ†ÐµÐ½Ð¸Ð²Ð°ÐµÑ‚ Ð·Ð°Ð´Ð°Ð½Ð¸Ñ! ÐžÑ†ÐµÐ½Ð¸Ð²Ð°Ñ‚ÑŒ Ñ€Ð°Ð±Ð¾Ñ‚Ñ‹ Ð´Ð¾Ð»Ð¶Ð½Ñ‹ 5 ÑÐ¾ÐºÑƒÑ€ÑÐ½Ð¸ÐºÐ¾Ð², Ð² Ð»ÑƒÑ‡ÑˆÐµÐ¼ ÑÐ»ÑƒÑ‡Ð°Ðµ Ð¼Ð¾Ð¸ Ñ€Ð°Ð±Ð¾Ñ‚Ñ‹ Ð¿Ñ€Ð¾Ñ…Ð¾Ð´Ð¸Ð»Ð¸ Ð¾Ñ†ÐµÐ½ÐºÑƒ 4, Ð»Ð¸Ð±Ð¾ Ð¾Ñ†ÐµÐ½ÐºÐ¸ Ð½Ðµ Ð²Ñ‹ÑÑ‚Ð°Ð²Ð»ÐµÐ½Ñ‹ Ð²Ð¾Ð¾Ð±Ñ‰Ðµ, Ñ…Ð¾Ñ‚Ñ Ð¿Ñ€Ð¾ÑˆÐ»Ð¾ Ð¿Ð¾ 2-3 Ð½ÐµÐ´ÐµÐ»Ð¸.",1
script-writing,Straight to the point. The way any writing course should be. Brilliant.,5
script-writing,"Script Writing: Write a Pilot Episode for a TV or Web Series is a very challenging course. However, if you goal is to write a TV Pilot, this is",5
script-writing,"I loved this course, it was eye opening for me. I've always loved writing but I've never studied it. taking this course helped me explore my writing more.I totally recommend it to anyone!",5
script-writing,"this course will make you write a script... and that's it, if you want to LEARN how to write a script, don't take this course.This course just push you to write a script without clearly teaching you what to do, if you want to learn, look for another course (I took one from futurelearn.com while in this course, it's free, this one is a waste of money if you pay)",1
script-writing,"This isn't a CLASS it's a workshop.Thank goodness for fee waivers; I would have been so upset if I had spent my money on this course. As someone who has taken Coursera offerings in the past, I cannot cosign the quality of this course.This class seems to suffer from both a lack of structure and time. I believe if the course was longer (allowing for more space between unguided assignments) the class would be a little better. I understand that the Instructor is barred by time constraints (this is only a five week course, and an opt-in one at that), so I do relate to not wanting to inundate the class with reading assignment and lengthy lectures.That said, the guidance and lessons are lacking-- even if the class was longer, I would still only give it 2.5/5 stars.It appeared that the onus was on the Mentors to provide answers; for example, the professor mentioned that our scripts are meant to feature half hour pilots. This left many students writing dramas rather than comedies at a loss, since they were planning for hour long pilots. (This, again, is partially an issue of the class being so short; more time to review = the option to have longer pilots, rather than only accepting half hour pilots in order to allow students to review five different submissions within three days.) Since half hour dramas are unconventional, I asked one of our mentors, JZ (who is great) for examples.The responsibility should not be on the Mentors to find out-- information like that should be included in the prompt; if not discussed in depth, then at least as a link or list of examples to research on your own if you have the time + desire to do so. Especially since the assignment boils down to ""break convention with no examples of successful scripts in this fashion."" In a class presumably allowing beginningeres/greenhorns to participate, this is irresponsible and flawed teaching.The same goes of the ""hints"" that are periodically posted (though again, appreciated!) by mentors in the forums-- those definitions and explanations should be included in the meat of the class, not as supplemental elements. In all honesty, if I didn't have prior experience with writing, I oftentimes wouldn't have any idea what was being discussed by the professor. (And one trip through the forums will illustrate that I am not the only one.)The assignments and due dates are oddly crunched together (another time constraint issue, I understand), but the Instructor's videos seem to imply that we should be receiving feedback before proceeding each time? Maybe in a longer course that would work, but here, I didn't even receive written feedback initially, so it would have been a mistake to wait for some to revise by before forging ahead.If this class isn't going to provide a solid foundation to build on, then it should be made clear, upfront. There is nothing wrong with an experience based / motivation-focused class, but that aspect needs to be transparent. ""We will not provide 101 teachings/readings."" This isn't a class; it's a workshop. It's a makerspace at best. I expected insight and some level of instruction.In one of the lectures, the Instructor literally says:""I'm not a big fan of some of the classic story structures, defining in what must happen in each act. Or the problem, the twist, the resolution, rising action, denouement, fine action, etc."" He does not define these terms, nor allude to them ever again. These are key benchmarks in screenwriting. Definitions would be helpful for someone just starting out, even if the Instructor doesn't strictly want us to abide by them. His students should leave the class more informed than when they came.Unless you're lucky and receive a response from a mentor or someone with visible background in script writing, the reviews don't amount to much, because very few enrollees seem to know what is going on enough to provide a meaty assessment. That is the fault of the course, I think, rather than my peers. Likewise, The grading system here is atrocious because of it; few people understand the foundation, and thusly don't know how to format or structure. So to then be graded on a purely pass or fail basis (that, looking through the forums, many students weren't even AWARE of until the first review grades rolled in) is ridiculous. And I am saying that as someone that scored 100% on both assignments that I did stay to complete, so this is not a case of sour grapes, but an observation of inefficiency.I understand that the class is based around ""Active Learning"", but for active learning to work and bear fruit, students should be able to engage with/analyze/synthesize/evaluate/build upon class content. Which necessitates actual, meaningful content. Content beyond my fellow confused peers, and 2 minute videos illustrating various ways of saying ""Write Something Interesting and if it isn't Interesting, people won't care."" Not exactly an astute observation that we couldn't glean anywhere but this course.Honestly, my 4th Edition copy of ""The Screenwriters Bible"" is five times more helpful than this course, and it is about six years out of date.",2
script-writing,"I'm sorry, but I have taken many courses on Coursera and this is, without a doubt, the absolute worst. This isn't minimal teaching, it's practically nonexistent. Frankly, buying a book would at least give more guidance than tossing one-minute 'lectures' out there and having students blindly fend for themselves under the guise of ""experimental learning"".Plus, you then have an all or nothing grade system - there is no middle ground, just pass or fail on an assignment that had little to no instruction or examples listed to begin with.I'm truly surprised that Coursera agreed to allow this course as it is. I suggest that the instructor and team see how other instructors at universities are teaching their Coursera courses. Just because something is free, it doesn't give free reign to be lazy. If I had paid for it, I would have asked for a refund. This entire course needs a serious revamp.",1
script-writing,Fantastic course!,5
script-writing,"David Wheeler is awesome, and I love this course! I am so glad that Coursera and Michigan State University have partnered to offer this course to those of us who have a thirst for learning! Thank you!",5
script-writing,Wonderful class to get that idea out of your head and on paper...finally!!!,5
script-writing,"Eventually I got my head around it. It was a challenging but I was concerned about being told to 'just do it' when I had no idea what I was just to do. I think the beginning was a little confusing, and also reading others scripts when there was no background to understand where it was going.",5
script-writing,"What a lazy excuse of a course. Why would you call it a course? Just call it ""Start Writing"" and put it on a blog. No guidance, no tips, no effort whatsoever. Without any guidelines, how does review from a fellow novice help? It's like blind leading the blind.I'll go with the minimalist style of this course and use just one word to describe it: Rubbish.",1
script-writing,This is a fun and challenging course.,5
script-writing,"This course is a great introduction to the art of script writing. You'll gain an understanding of basic script formatting, get in the habit of writing consistently and have the benefit of your script being reviewed by peers.",4
script-writing,"I should suggest my fellow Coursera students not to waste their money and time for this course. You'll learn a lot more than this course has to offer if you consult some websites with screenwriting tutorial blogs, read books and write on your own.I am a PhD student of theoretical film studies and and a fan of Coursera courses. I was eager to learn screenwriting as an interesting hands-on course. Well, it's project-based alright, but where's the real guidance??This is a lazily designed course with poor content and almost zero guidance. The videos are very short and feels like a layman is trying to motivate you to write something, that's all. No methods explained other than some terminologies like bible, acts, outline being thrown at you. No examples, no comparisons, no detailed approaches.Lastly, scriptwriting has a significant difference with other humanities course. Being peer-reviewed doesn't help here -- a total novice can not effectively judge another newbie's work nor give them quality feedback.",1
script-writing,"I thoroughly enjoyed this class. It gives you an excellent regiment and list of characteristics that would make your pilot and potential series desirable. My only real issue, which makes it 4 instead of 5 stars, is that the student feedback is somewhat limited in that not all students really understand how to give notes. Often times they are very vague (""good effort, write with move consision"") not offering enough particulars to know what you should be looking to improve. But that's the inherent limitation of a course offered in this format. Not a reflection on the curriculum itself.",4
script-writing,"I loved the course and content, but, found the process cumbersome. I think that some of these issues have now been addressed and should not present a problem in future programs.",3
script-writing,"Such a great course. Jumping in and just doing it worked for me, as I tend to spend time reading up and educating myself theoretically before ever getting around to actually writing. Seeing sample scripts and discussions of form and writing criteria is definitely important, as I have managed to learn a lot through looking at many scripts and comparing, so I think there's a place for that in the course, but the actual project base was what really made the difference for me. The grading criteria points with every assignment have functioned as vital checklists in which to review not just my peers, but also my own work as well. I really learned a whole lot more about stretching my limits and what I am capable of doing by actually writing than just by dreaming of doing it one day. My confidence is at an all-time high, and now I am actively revising the pilot and working on the following episodes, as well as actively seeking opportunities for further courses, contests, and screenwriter communities and associations. Thank you, David. Before this course, I never actually thought I'd do it, and decided to sign up on a whim because I love writing and I love film and TV, but I never even considered screenwriting as a career or an option, and now this has all been changed. I am forever grateful. Please come back and give more courses on the different facets of writing for the screen, like developing compelling characters, world building, genre tips, etc. Your support has been phenomenal. Thanks to Michigan State University, Coursera, and all of my peers for the amazing encouragement and support.",5
script-writing,"Well-paced course that encourages you to write, and sets reasonable deadlines that are so important for procrastinators. Don't agree with the statements that reading scripts and watching films won't help you as a writer, as I've found doing both extremely useful in learning to analyze and write more efficiently and effectively. Enjoyed the sessions, got some good feedback, and am continuing to work on the subsequent episodes of my new series.",4
script-writing,"I really enjoyed this class. I would say that it is a lot of work in a short period of time. Also there were some issues with the peer review process. For example not knowing the criteria we would be graded on before submitting the assignments, many students unable to get enough reviews to move forward especially if they had to revise their assignment. Hopefully, this will be worked out for future versions. Overall, it was an interesting process.",4
script-writing,It was wonderful to get writing again and to get all the wonderful feedback from my classmates.,5
script-writing,"I like the course, it is pretty good to learn screenplay, butThey need to explain a little some topics that new writers maybe don't understand. Submerge more in some topics and explain it.",3
script-writing,"Quite good introductory course on script writing, enjoyed writing my first pilot episode of my series",4
script-writing,"There is no instruction with this course. If you've never written a script before you're not going to get a lot of help here other than researching things yourself, which you can do without this course. Not to mention, the feedback is minimal and not all that helpful. For example. if i've never written a script, what value am I to someone else who has also never written a script. And what value is their feedback to me. I signed up to get some experience and to also get feedback from those more experienced than I. I'm less interested in what my peers have to say and more interested in the feedback of the instructor who has years more experience than most of us. To pass assignments off of 4 or 5 peer reviews is worthless. There's no value in that. What does the instructor think??? Would HE pass us? He occasionally drops a line in the discussion forum, but no direct feedback to the students.I think this class should have a cap on enrollment so that the instructor can actually review and provide feedback to the students. Joke's on anyone paying $49 to essentially teach yourself. This guys just sits back and ""moderates"" when he can.The best thing about this class is that it does force you to write, but beyond that, it's not helpful at all. Truly disappointing.",1
script-writing,"The instructor says in the first video: â€you do not need to read a book on how to write a scriptâ€ â€“ in my opinion YOU DO! Better to read a book or two than waste your time on this course; the videos are extremely short, shallow and a waste of time!",1
script-writing,"I have found this course to be well planned out, easy to follow and very informative. I have been considering scriptwriting for some time and even bought books on how to get started but this course has been much more effective than any book. This course has given me the tools and the know-how of what is required to write a script.I am in my last week at the moment and the confidence and skills this project-centered course has given me are immeasurable.",5
script-writing,"One of the best courses I have ever taken. When I first started this course, I began with a passion and throughout each week, it was starting to become a reality. Thank you David Wheeler.",5
script-writing,really really nice and helpfull.,4
script-writing,"I'm actually writing my first TV series pilot. This is the furthest I've ever gotten. I love this course. Thanks to David Wheeler, everyone at Michigan State University and Coursera for making this accessible to so many. Sending tons of gratitude from Daniella Horsford.",5
script-writing,"No significant instruction/teaching provided. Appears to function only as a self-directed workshop, which doesn't teach the craft itself. Disappointing.",1
script-writing,There isn't any real teaching happening. I guess this isn't a course for beginners.,1
script-writing,"No real teaching attempted in this course, as far as I can see...",2
script-writing,"I am in love with this course. Having never written a script before, or any substantive fiction since college (15 years ago) I had a small idea in my head that has now exploded into something I really believe in. David's guidance is spot on, he's his on compelling story teller, he give you enough, and then you have to figure it out, make it happen, WRITE! WRITE! WRITE!",5
songwriting-lyrics,Awesome! If you are a singer songwriter you need this knowledge!,5
songwriting-lyrics,Pat Pattison is such a great teacher and the way he shares knowledge is fantastic. I really enjoyed learning about songwriting and laughing at Pat's jokes. I hope he offers another class on the subject.,5
songwriting-lyrics,Opened up everything for me. Never wrote before and now I write many times a day.,5
songwriting-lyrics,"I've learned here, what I have not learned in 4 years of college: discipline.",5
songwriting-lyrics,so helpful.,5
songwriting-lyrics,I would strongly recommend this course to anyone wanting to learn songwriting techniques. Pat Pattison is great and makes learning fun! I feel I have learned so much in such a short time. Loved every minute of it and I hope some day to be able to take other courses with Pat!,5
songwriting-lyrics,join us to learn from the beginning!,5
songwriting-lyrics,Maybe start a course ab,5
songwriting-lyrics,Completely awesome,5
songwriting-lyrics,"I am impressed at how there is theory and study behind the art of writing songs. The course opened my eyes to this vast and interesting subject.Pat Pattson is a fantastic teacher with incredible didactics, knowledge and personality. I just have to thank you.",5
songwriting-lyrics,Sensei Pattison !,5
songwriting-lyrics,Pat presents with a great demeanour and covers a lot of ground in this course.I'm definitely a better songwriter for it. This includes the secret to removing writer's block.,5
songwriting-lyrics,Pat Pattison for President.,5
songwriting-lyrics,Brilliant!,5
songwriting-lyrics,"Fantastic course, lecturer and feed back!",5
songwriting-lyrics,Amazing and powerful tools to craft my songs. Immediate implementation to solidify my learning. Peer reviews gave me a sense of community during the course.,5
songwriting-lyrics,"A great course, learned a lot but due to not being in a position to purchase the certificate OI could not submit quizzes or assignments, such a shame as I could not get feedback",4
songwriting-lyrics,"Very very educated course for songwriting, totaly recommended!",5
songwriting-lyrics,Excellent course!!,5
songwriting-lyrics,"This course was so much better than I thought it would be. Pat Pattison illuminated a level of craftsmanship within songwriting that I didn't realize existed, and I loved every new technique and discovery. He takes you through the process step-by-step, and you practice in bits and pieces along the way, so that by the time you are called on to write a complete song at the end, you feel prepared and excited. I learned a lot about writing, but I also learned a lot about the art of teaching writing. I highly recommend this course. It's so, so good. So good.",5
songwriting-lyrics,Awesome!,5
songwriting-lyrics,"Great course. Just what I needed as a beginner in writing lyrics. I've been singing/playing/producing, but never really try to write lyrics. This course opens up the subject and gives you the opportunity to understand that writing lyrics is a craft.",5
songwriting-lyrics,"Very interesting, unusual and emotional course.",5
songwriting-lyrics,Just what I needed!,5
songwriting-lyrics,"Was completely surprised by this course. There is so much information presented in a clear, understandable, and intriguing way. I was engaged the whole time. This class has been the catalyst I've needed for awhile to inspire me to pick up my guitar daily and make progress on ideas. Its so great to have a dependable structure to work with as opposed to hoping inspiration is enough to get me something good. I am so thankful this course exists and it so accessible. Highly recommend!",5
songwriting-lyrics,This is how you write songs...... Awesome!!!!!,5
songwriting-lyrics,A bit disorganized and rambling lectures. Good content,3
songwriting-lyrics,Feeling Inspired!!,5
songwriting-lyrics,"Excellent course. I have been writing songs for years, some of which might be considered good. However, I always knew I didn't really know how to write songs as a craft. That's why I took this course. The course has now provided me with the toolbox to begin approaching songwriting as it really is, a craft based on skills one learns and develops. I very much would like to take a another course with Pat Pattison, because this one was huge fun! Thanks Pat, Thanks Berklee, Thanks Coursera.",5
songwriting-lyrics,"The course material and the instructor's lectures are excellent. However the quizzes are programmed incorrectly--marking wrong answers right and right answers wrong too often.I gained a few skills that I now put to use when writing songs. The course also provided some insightful information on prosody, phrasing, and a little bit of history. It was definitely worth the time I invested in doing this course.",4
songwriting-lyrics,If i could give this course more than 5 stars I would. It has revolutionized my approach to writing lyrics and given me tools and techniques that really blow my mind. Definitely recommend!,5
songwriting-lyrics,GREAT!,5
songwriting-lyrics,I've been writing instrumental music for about 5 years now but could never put lyrics to my work. This course is proving to be really helpful and has provided lots of techniques and tools that are incredibly useful. On top of that I have to praise the instructor Pat Pattison. He has a lot of charisma and makes these lessons really fun - I've had to pause the videos a few times now just to laugh at his witticism.,5
songwriting-lyrics,"This course opened my eyes to a number of concepts which seem blatantly obvious now that I know them, but which I had never considered before taking the course. The reasons I couldn't quite put my finger on as to why certain lyrics of mine seemed off. Highly recommended!",5
songwriting-lyrics,"This course provides excellent tools for idea development, considering elements like points of view, stability/instability and rhyme.",5
songwriting-lyrics,"I thought the lessons were really boring, there are some interesting aspects about it, but it's hard to concentrate, Pat Pattinson couldn't get me hooked up all the time.",2
story-writing-project,Excelente curso,5
story-writing-project,"I loved this class. The instructors were so gentle, articulate, and specific with their advice, and the instruction was excellent. I'd love to take it again and again. It did a lot for me as a writer personally, and I enjoyed seeing what other writers were doing. Highly recommend!",5
story-writing-project,"This specialization was outstanding. It unveiled so many of the mysteries of creative writing that I've puzzled over for a long time. My skills are unquestionably improved. In addition, the courses guide you on the practice of writing. How important it is to make it a social aspect of your life and not write in isolation since that often leads to losing momentum. Joining a writer's group and/or attending writer's conferences and workshops are key elements in keeping up the writing and getting better. The professors and guest speakers for this specialization were fantastic. Can't say enough positive things about it - this specialization exceeded my expectations.",5
story-writing-project,I enjoyed the course very much. The critiques were the most important part and that is where this course fell down. I only received two instead of the expected three critiques for the sanding and final critique assignments.,4
story-writing-project,"The entire 5 module experience was wonderful, enjoyable, stressful (in a good way), inspirational and encouraging. The Professors, the readings, the assignments coupled with the peer reviews made this online experience as close to a real classroom experience as I had hoped it would be. The course gave me the tools needed to keep going myself, as well as tools for reading generally, in a more critical way and, editing tips which are always, invaluable. I looked forward to each new week for the structure and, for seeing what would be required of me for that particular week's assignment and, most weeks, I surprised myself with what I did write. I am sorry that the course is over but I have taken away so much! Thank you.",5
story-writing-project,I really enjoyed this specialization course from the University of Wesleyan. All mentors and guests were providing very valuable and helpful information for the beginner writers and course participants. I mastered some skill which will be very useful for me during my creative writing career and that is why I want to declare my deep thankfulness to all member of this team who made such a great specialization and Capstone project.,5
story-writing-project,Really fun and a course I used on my first two books which will be published at amazon this month.,5
story-writing-project,"I must say that the information on writing in the course was good, and the example of sanding, giving a critique etc. was very useful to me as a writer just putting her work into the world. I was extremely disappointed that after laboring through 3 long stories, only one formatted in the way the course specified, and trying to write at least one page of comments on each that what I got in return was on good critique and two that were only two lines long. I was on scholarship so I did not pay for the course but it was disappointing that there was no moderation of the peer review side of the homework.",3
story-writing-project,This is a great series. Stay with it all the way through!,5
story-writing-project,"I learned a lot from the exercises in the other parts of the specialization. To make the capstone a better experience for everyone I propose that here the reviews should be graded. Perhaps, only have each person do two reviews instead of three but have them submitted as part of the next week's assignment and rated. Everyone could rate two or three reviews. This way reviewers would put in as much effort into the reviews as into their submissions, and they would also learn how to write reviews by reading other reviews and sanding examples.",3
story-writing-project,I enjoyed the time spent on the specialization and felt that the lesson exercises provided some use towards helping students develop their understanding of the craft. My only real criticism about the specialization is that I feel the curriculum could be a little more intensive. Keeping most assignments limited to a 500 word maximum is very constricting. I wish there were more meatier assignments to tackle building up to the capstone.,4
story-writing-project,A great process for any writer.,5
story-writing-project,"Really enjoyed doing the capstone project! It was difficult at times, but totally worth it in the end!",5
story-writing-project,"The most important part of this course is peer review IMHO. So, I put a lot of effort and consideration into the reviews I gave, trying to make them helpful, constructive and encouraging. But it was not very reciprocal. I DID get a few great reviews, very thoughtful, very constructive. But sometimes I only got two reviews instead of three, and usually the reviews gave no criticism. One review was a single word, ""nice."" I got a LOT more out of the other courses in this certificate. I was disappointed with this one.",2
story-writing-project,"This course has been one of the best writing course that I have ever taken. I tell all of my writing friends that they should take the course, even if it's just for a refresher. The instructors were very clear on the assignments, the course were well planned. I hated for it to end. I would be very interested in a more in depth course on fiction if there is such a thing.",5
story-writing-project,"Sorry but the variable ""peer"" reviews ruined this course for me, I either did not get enough reviews or a ""prankster"" would down mark for whatever reason they had in their head at that particular moment. the staff don't seem interested in this a a problem. and there is no way to rate a bad reviewer so they get away with it.the other courses in the specialisation are great, but this one gives very little in the way of tuition and relies on the whole on peers, which for me didn't work out too well",1
story-writing-project,You will get what you bring to the table - if you're an avid reader and have the smarts - you'll learn a LOT. Take note of the various books being recommended and read those too. Some of your classmates may not be producing the best work - don't worry - you do YOU and learn at your best level. It really helped me breakdown the basics of Writing and I now read books with a new eye. A new understanding of the art being disseminated. A wonderful course. Well designed.,5
story-writing-project,I've learnt a lot ! Excellent course!,5
story-writing-project,"The only reason this excellent course does not have five stars is because of the technical issues that are the responsibility of Coursera and the failure of some of the peers to write peer reviews according to the instructions. I heartily recommend this course to anyone seeking to kick start, revive, or tune up serious writing.",4
story-writing-project,It was a great course. I learned a lot. It's just sad that some people don't understand how hard it is to write in another language.,5
story-writing-project,"I have enjoyed every second of the five-part creative writing specialization. These courses have made me reassess my writing practices, they have allowed me to hone my skills as both a writer and working on the editing process. The course materials were brilliantly developed to support the aspiring writer and the knowledge and writing tips are of a very high caliber.Each guest writer and tutor have given great insight into the writing process and how every writer is different, everybody has their own methods of working. Superb and challenging.",5
story-writing-project,"There are a lot of kinks to be worked out in this course. The teaching aspect of the Craft of Writing is in the four previous courses, this one is basically write a story, get reviews.",2
tesol-writing,Thank you very much for this amazing course.,5
tesol-writing,Excellent content and brilliantly delivered.,5
tesol-writing,Excellent course. :),5
tesol-writing,Loved and enjoyed this course and gained more experience. Thank you!!!!!,5
tesol-writing,"I liked your course. It is very thorough, but the stories and acting parts get a bit cheesy. I would have appreciated a course more finely tuned to serious learners. It seems geared towards high schoolers.",4
tesol-writing,"Wonderful videos and instruction as usual. Teach English is the best produced online course that I have ever taken. Fun, engaging and sticky :)",5
tesol-writing,the tips are practical,5
tesol-writing,"Great course, thanks a lot!!!",5
tesol-writing,"That was a very interesting and enjoyable experience, I learned a lot about reading and writing strategies that any teacher should use when teaching English.Thank you.",5
tesol-writing,It is perfect .,5
tesol-writing,What a great experience in learning how to teach!,5
tesol-writing,best one because it is much more theory,5
tesol-writing,it is amazing course.,5
tesol-writing,Excellent review of aspects of reading and writing. The part of integrated grammar was also good.,5
tesol-writing,I learned some really helpful strategies and gained a better understanding on the teacher/ student/author relationship.,5
tesol-writing,great!,5
tesol-writing,"The videos and lessons are very good, and are taught in a fun and lively manner. Dr Dixon and Dr Cinco are at their very best as always.Thanks a lot to them!",5
tesol-writing,I enjoyed it,4
tesol-writing,A very helpful course,5
tesol-writing,Enjoyed the course....love that,5
tesol-writing,Love the self-paced nature and interactive lessons,5
tesol-writing,"It was a great learning experience, especially to know about different reading and writing activities which I knew nothing about. This module will definitely help me become a better teacher.",5
tesol-writing,Very useful! Learned a bunch and was able to apply it in my teaching right away. Highly recommend,5
tesol-writing,"This has given me a lot of ideas on how to handle the reading, writing, and grammar parts of ESL lessons. Kudos to all the ASU professors who made this series a huge success!",5
tesol-writing,a great course,5
tesol-writing,Thank you it's a great experience,5
tesol-writing,It was an amazing experience. I learned skills that I can apply teaching other courses as well.,5
tesol-writing,Excellent course!!! I feel that I've learned a lot!,5
tesol-writing,Lovely course! Thank you:-))),5
tesol-writing,I came up to the conclusion that these courses are really effective to the teachers who is teaching English. I really appreciate teachers who guided us. Thank you!!!,5
tesol-writing,simply incredible!,5
tesol-writing,Really makes you think about design and pay attention to detail..,5
tesol-writing,Awesome,5
tesol-writing,"Rocking,,,,",5
tesol-writing,I really love taking these courses! I'm thinking in new ways because of them.,5
tesol-writing,very useful,5
tesol-writing,I learned a lot in an interesting and interactive way.,5
tesol-writing,Superb!,5
tesol-writing,I love this course,5
tesol-writing,A totally enlightening one of a kind experience!!!!,5
tesol-writing,This course taught me a lot of techniques!,5
tesol-writing,"lessons seemed to be very simple,",3
tesol-writing,Very informative! Truly enjoyed this course!,5
tesol-writing,Great!,5
tesol-writing,Great course with helpful information. Thank you!,4
tesol-writing,great!,5
tesol-writing,The materials are excellent for use with very clear objectives. Thanks to Dr. Shane and the whole team.,5
tesol-writing,Nice and interactive,4
tesol-writing,Excellent course!,5
tesol-writing,The course was Very helpful for my job as an english teacher!,5
tesol-writing,"I really enjoyed this course ! It was well-organized and very creative to explain the ""reading, writing and grammar"" of the English language.",5
tesol-writing,Exellent! As always with Shane Dixon and his collegues! Imposible to improve!,5
tesol-writing,"Great, I just didn't like editing old stuff - I'd have preferred them asking for separate writing and reading lessons.",4
tesol-writing,Great and very useful course and knowledge that you get you can really apply in classroom.,5
tesol-writing,very good one,4
tesol-writing,"Is a great Course with excellent teachers and a great approach for everyone, using all the types of learning for all the types of learners.",4
tesol-writing,excellent,5
tesol-writing,very interesting,5
tesol-writing,"Excellent! The best (content, instructors, planning, discussion boards...)!",5
tesol-writing,"Great course! We may overlook such skills for our students, but they're indeed necessary! I highly recommend it!",5
tesol-writing,â„–1,5
tesol-writing,"This course was very enjoyable. Like the previous courses, the videos make learning easier than reading from a textbook and much more enjoyable.",5
tesol-writing,Great course! Great presentation of the material!,5
tesol-writing,"So far taking the trail run before the lessons begin, I have learnt so much and its easy to follow a long and understand. Your lessons are extremely creative as well.Thank you for making it easy :)",5
tesol-writing,"As it was always, great experience and pleasure to learn.",5
tesol-writing,"As usual, the team of the Teach English Now! managed to squeeze a few years of university into one course - dense, but easily digestible. Lots of fun guaranteed.",5
tesol-writing,I love it,5
tesol-writing,I love it,5
tesol-writing,"The Course was really encouraging and a great fun. Many thanks to the creators of the course - Dr. Shane Dixon, Dr. Justin Shewell and Jessica Cinco. Your efforts were not vain. You are great educators!!!",5
tesol-writing,I like this course as it gives me opportunity to refresh my knowledge.,5
tesol-writing,I loved the way our instructors made the lectures more sticky by incorporating them in children stories!,5
tesol-writing,"Highly Effective, Informative, and Beautifully Delivered Course!Want to know how to efficiently teach Reading, Writing, and Grammar (the painful one:)? Then you're bound to work through this course. Learn world-class techniques and develop your mastery as a teacher with Arizona State University professionals.",5
tesol-writing,"This course is amazing! Information is presented in a funny way, and it is sticky.",5
tesol-writing,Great course! Highly recommend it to everyone who teach and learn English!,5
tesol-writing,"I loved this course, it's very useful for planning reading&writing lessons",5
tesol-writing,Fantastic course.,5
tesol-writing,It's a great course with professional teachers. I love it very much!,5
tesol-writing,enjoying the learning process. great piece.,5
tesol-writing,Great course. Interesting ideas and methods to make students be involved. I really liked the course.,5
tesol-writing,"The course is excellent! The content is well prepared and really useful. The teachers are wonderful with their ability to teach, to perform, to transmit information and more yet, to inspire! Teachers able to inspire are not found everywhere. But they are here!Despite to have studied in some of the best institutions of two countries, I never found professors like here as Shane Dixon and Jessica Cinco. Congratulations! More than teach, you inspire!",5
tesol-writing,"Highly recommend this course to anyone who is new to the field, wants a refresher, or just needs a bit more professionalization in the work. Top Notch, as is to be expected from the folks at ASU Teach English Now!",5
tesol-writing,"What a creative idea by filming our courses as the fairy story ""the wizard of oz"", I had a lot of fun so far.",5
unwritten-constitution,"The teacher is amazing, and the content is interesting and makes me want to pursue Law. However the classmates are extremely aggregating and track you down to give you low scores in order that they themselves may succeed. I cannot explore my interests with this sort of setting.",2
unwritten-constitution,One of the best law courses in Coursera!,5
unwritten-constitution,great Course audit!,5
unwritten-constitution,"Great course! The professor is unstructured, and has the tendency to ramble in the lecture, but thoroughly enjoyed the course.",4
unwritten-constitution,Mind engaging,4
unwritten-constitution,It's always interesting to read between the lines and go beyond a text and especially the Constitution! A big thank you to Professor Amar and Coursera for making this available to us!,5
unwritten-constitution,"The information was interesting but sort of long. In fact, I started this so long ago that I don't remember most of what was said, only that it was long. I did enjoy the first course, America's Written Constitution but someone was paying attention then and it was on the older format so it was better. I rate the course so poorly, however, because of the total lack of staff involvement and the worthless peer review papers. I have a huge problem with the peer review process. It is of no value and should be banned. Be that as it may, however, it takes weeks to get reviews and there is NO ONE FROM THE COURSE STAFF PAYING ANY ATTENTION TO THE COURSE!! There is not one posting from course staff in the forums. There has been no response to any of the so called, ""comment on this assignment"" messages I've been leaving since JULY. There has been no response to an e-mail, supposedly sent to the instructor on my behalf by the Coursera help desk weeks ago. It is obvious that the instructor has abandoned this course. If no one is going to pay attention to it, it should be taken down. If you just want the information, watch the videos but don't expect anything else, including any response whatsoever from this course. I've wasted too much time on this. I'm done.",1
unwritten-constitution,Great course and highly informative. Learned a lot. Beautifully presented.,5
unwritten-constitution,Excellent course!,5
unwritten-constitution,Great course!!,5
unwritten-constitution,"The videos and lectures were fine, but there seemed to be a lot missing from this course. The discussion boards were empty and the reliance on peer reviewed papers left a little to be desired. There could have been more instruction given on how to grade.",2
unwritten-constitution,Engaging: this professor's passion for his subject is infectious.,5
